ITERACAO,TEMPO (s),DESLOCAMENTO (m)
2397000,41.19569106776508,-.2261294823130819E-15
2398000,41.21287742198609,-.2142495896932239E-15
2399000,41.23006377620710,-.1917666588883434E-15
2400000,41.24725013042811,-.1600644247812057E-15
2401000,41.26443648464913,-.1209677641392433E-15
2402000,41.28162283887014,-.7663967791966855E-16
2403000,41.29880919309115,-.2946293043438477E-16
2404000,41.31599554731216,.1808721118979708E-16
2405000,41.33318190153317,.6357235171212752E-16
2406000,41.35036825575419,.1047156919688693E-15
2407000,41.36755460997520,.1395157142369277E-15
2408000,41.38474096419621,.1663431458392607E-15
2409000,41.40192731841722,.1840165089528314E-15
2410000,41.41911367263823,.1918527829923709E-15
2411000,41.43630002685924,.1896910827790693E-15
2412000,41.45348638108026,.1778887147288287E-15
2413000,41.47067273530127,.1572904353783633E-15
2414000,41.48785908952228,.1291731239332926E-15
2415000,41.50504544374329,.9516932106185216E-16
2416000,41.52223179796430,.5717411708911584E-16
2417000,41.53941815218532,.1724064378723595E-16
2418000,41.55660450640633,-.2253010006514607E-16
2419000,41.57379086062734,-.6009919695630722E-16
2420000,41.59097721484835,-.9359379328740518E-16
2421000,41.60816356906936,-.1213998295609694E-15
2422000,41.62534992329037,-.1422389524227640E-15
2423000,41.64253627751139,-.1552259877231223E-15
2424000,41.65972263173240,-.1599044665805345E-15
2425000,41.67690898595341,-.1562589138938436E-15
2426000,41.69409534017442,-.1447038634489672E-15
2427000,41.71128169439543,-.1260507880257097E-15
2428000,41.72846804861644,-.1014552623780383E-15
2429000,41.74565440283746,-.7234765414315010E-16
2430000,41.76284075705847,-.4035141457300906E-16
2431000,41.78002711127948,-.7193581655021775E-17
2432000,41.79721346550049,.2538760963161561E-16
2433000,41.81439981972150,.5573309942628638E-16
2434000,41.83158617394252,.8234669102826865E-16
2435000,41.84877252816353,.1039678720088832E-15
2436000,41.86595888238454,.1196302761474125E-15
2437000,41.88314523660555,.1287031489428007E-15
2438000,41.90033159082656,.1309141486610241E-15
2439000,41.91751794504757,.1263528435056322E-15
2440000,41.93470429926859,.1154552972381357E-15
2441000,41.95189065348960,.9897111558483493E-16
2442000,41.96907700771061,.7791520368386792E-16
2443000,41.98626336193162,.5350721732012410E-16
2444000,42.00344971615263,.2710224339730400E-16
2445000,42.02063607037365,.1165944826837873E-18
2446000,42.03782242459466,-.2604726384165013E-16
2447000,42.05500877881567,-.5007271575636380E-16
2448000,42.07219513303668,-.7079427712024343E-16
2449000,42.08938148725769,-.8725297418390341E-16
2450000,42.10656784147870,-.9873925728128070E-16
2451000,42.12375419569972,-.1048216222655089E-15
2452000,42.14094054992073,-.1053599185877642E-15
2453000,42.15812690414174,-.1005031556348409E-15
2454000,42.17531325836275,-.9067243355860379E-16
2455000,42.19249961258376,-.7653037895197216E-16
2456000,42.20968596680477,-.5893912190629733E-16
2457000,42.22687232102579,-.3890937800612550E-16
2458000,42.24405867524680,-.1754357363803422E-16
2459000,42.26124502946781,.4023838804789493E-17
2460000,42.27843138368882,.2468569254429544E-16
2461000,42.29561773790983,.4341799221759482E-16
2462000,42.31280409213085,.5932960625228692E-16
2463000,42.32999044635186,.7170341714359773E-16
2464000,42.34717680057287,.8002710695094789E-16
2465000,42.36436315479388,.8401235694675809E-16
2466000,42.38154950901489,.8360188338194318E-16
2467000,42.39873586323590,.7896438068444553E-16
2468000,42.41592221745692,.7047806502799300E-16
2469000,42.43310857167793,.5870407376047329E-16
2470000,42.45029492589894,.4435145269706419E-16
2471000,42.46748128011995,.2823583231693224E-16
2472000,42.48466763434096,.1123414041363645E-16
2473000,42.50185398856197,-.5762185231255870E-17
2474000,42.51904034278299,-.2189303597666586E-16
2475000,42.53622669700400,-.3637221593778598E-16
2476000,42.55341305122501,-.4852471684353018E-16
2477000,42.57059940544602,-.5781698057104875E-16
2478000,42.58778575966703,-.6387886924353454E-16
2479000,42.60497211388805,-.6651653523112913E-16
2480000,42.62215846810906,-.6571587859763562E-16
2481000,42.63934482233007,-.6163677113658137E-16
2482000,42.65653117655108,-.5459868907697605E-16
2483000,42.67371753077209,-.4505880828108117E-16
2484000,42.69090388499310,-.3358395735916215E-16
2485000,42.70809023921412,-.2081808104368189E-16
2486000,42.72527659343513,-.7447028784749525E-17
2487000,42.74246294765614,.5837452474127028E-17
2488000,42.75964930187715,.1837267617652783E-16
2489000,42.77683565609816,.2955720528130603E-16
2490000,42.79402201031917,.3887876072239678E-16
2491000,42.81120836454019,.4593661256962852E-16
2492000,42.82839471876120,.5045754355909689E-16
2493000,42.84558107298221,.5230483337409664E-16
2494000,42.86276742720322,.5148008374155049E-16
2495000,42.87995378142423,.4811806981348738E-16
2496000,42.89714013564524,.4247514440411227E-16
2497000,42.91432648986626,.3491202235379974E-16
2498000,42.93151284408727,.2587201933540230E-16
2499000,42.94869919830828,.1585600272576504E-16
2500000,42.96588555252929,.5395425381211202E-17
2501000,42.98307190675030,-.4975146382658870E-17
2502000,43.00025826097131,-.1474463046273662E-16
2503000,43.01744461519232,-.2344987032105535E-16
2504000,43.03463096941334,-.3069679550761596E-16
2505000,43.05181732363435,-.3617738328474700E-16
2506000,43.06900367785536,-.3968174643881305E-16
2507000,43.08619003207637,-.4110493872234232E-16
2508000,43.10337638629738,-.4044834486775510E-16
2509000,43.12056274051839,-.3781579288064944E-16
2510000,43.13774909473941,-.3340477932007990E-16
2511000,43.15493544896042,-.2749342193785100E-16
2512000,43.17212180318143,-.2042393870838379E-16
2513000,43.18930815740244,-.1258359063543200E-16
2514000,43.20649451162345,-.4384112974896615E-17
2515000,43.22368086584446,.3759306402704424E-17
2516000,43.24086722006547,.1144846131985787E-16
2517000,43.25805357428649,.1832100216284020E-16
2518000,43.27523992850750,.2406689153848300E-16
2519000,43.29242628272851,.2844173031277475E-16
2520000,43.30961263694952,.3127642138522333E-16
2521000,43.32679899117053,.3248283505343949E-16
2522000,43.34398534539154,.3205534493286825E-16
2523000,43.36117169961256,.3006830699023237E-16
2524000,43.37835805383357,.2666974671384291E-16
2525000,43.39554440805458,.2207169204444741E-16
2526000,43.41273076227559,.1653773500918748E-16
2527000,43.42991711649660,.1036851720781799E-16
2528000,43.44710347071761,.3885909309710123E-17
2529000,43.46428982493862,-.2583309610377540E-17
2530000,43.48147617915964,-.8723470971589897E-17
2531000,43.49866253338065,-.1424497375743845E-16
2532000,43.51584888760166,-.1889749616695287E-16
2533000,43.53303524182267,-.2248088452058313E-16
2534000,43.55022159604368,-.2485327211554313E-16
2535000,43.56740795026470,-.2593612756701951E-16
2536000,43.58459430448571,-.2571608837613834E-16
2537000,43.60178065870672,-.2424359338601455E-16
2538000,43.61896701292773,-.2162847996585773E-16
2539000,43.63615336714874,-.1803285124174045E-16
2540000,43.65333972136975,-.1366163935132330E-16
2541000,43.67052607559077,-.8751387464401160E-17
2542000,43.68771242981178,-.3557842394584063E-17
2543000,43.70489878403279,.1657011373071432E-17
2544000,43.72208513825380,.6637837427464008E-17
2545000,43.73927149247481,.1114813662333419E-16
2546000,43.75645784669583,.1498117441937693E-16
2547000,43.77364420091684,.1796915742008367E-16
2548000,43.79083055513785,.1999026757709223E-16
2549000,43.80801690935886,.2097327578690771E-16
2550000,43.82520326357987,.2089958002666834E-16
2551000,43.84238961780088,.1980264062000505E-16
2552000,43.85957597202190,.1776491060408091E-16
2553000,43.87676232624291,.1491247660939863E-16
2554000,43.89394868046392,.1140772982411361E-16
2555000,43.91113503468493,.7440472884223197E-17
2556000,43.92832138890594,.3217933258610254E-17
2557000,43.94550774312695,-.1045805660194178E-17
2558000,43.96269409734797,-.5140429372751966E-17
2559000,43.97988045156898,-.8869557015127254E-17
2560000,43.99706680578999,-.1205996496110572E-16
2561000,44.01425316001100,-.1456944541849280E-16
2562000,44.03143951423201,-.1629295240839617E-16
2563000,44.04862586845303,-.1716677875752466E-16
2564000,44.06581222267404,-.1717060925320372E-16
2565000,44.08299857689505,-.1632740181476044E-16
2566000,44.10018493111606,-.1470115517253789E-16
2567000,44.11737128533707,-.1239272298167000E-16
2568000,44.13455763955808,-.9533925730682937E-17
2569000,44.15174399377910,-.6280289028520625E-17
2570000,44.16893034800011,-.2802796406842871E-17
2571000,44.18611670222112,.7209158737623432E-18
2572000,44.20330305644213,.4115476879530002E-17
2573000,44.22048941066314,.7216371274434796E-17
2574000,44.23767576488416,.9877787117438800E-17
2575000,44.25486211910517,.1197935223034746E-16
2576000,44.27204847332618,.1343145305798545E-16
2577000,44.28923482754719,.1417890654215746E-16
2578000,44.30642118176820,.1420284181234310E-16
2579000,44.32360753598921,.1352074003252714E-16
2580000,44.34079389021023,.1218467290400625E-16
2581000,44.35798024443124,.1027786856268503E-16
2582000,44.37516659865225,.7909813620963304E-17
2583000,44.39235295287326,.5210168100430740E-17
2584000,44.40953930709427,.2321822836842688E-17
2585000,44.42672566131528,-.6065357092110374E-18
2586000,44.44391201553630,-.3427971849857466E-17
2587000,44.46109836975731,-.6004579781739780E-17
2588000,44.47828472397832,-.8214138626585076E-17
2589000,44.49547107819933,-.9955825681061507E-17
2590000,44.51265743242034,-.1115472427763026E-16
2591000,44.52984378664136,-.1176492882202976E-16
2592000,44.54703014086237,-.1177112421824866E-16
2593000,44.56421649508338,-.1118859609838246E-16
2594000,44.58140284930439,-.1006170796384419E-16
2595000,44.59858920352540,-.8460957501813956E-17
2596000,44.61577555774641,-.6478793196742264E-17
2597000,44.63296191196743,-.4224430591612425E-17
2598000,44.65014826618844,-.1817952446258268E-17
2599000,44.66733462040945,.6159933961072701E-18
2600000,44.68452097463046,.2954571558178656E-17
2601000,44.70170732885147,.5082888968024359E-17
2602000,44.71889368307249,.6899573871377671E-17
2603000,44.73608003729350,.8321535803353556E-17
2604000,44.75326639151451,.9287686007797725E-17
2605000,44.77045274573552,.9761455587473625E-17
2606000,44.78763909995653,.9732013394228398E-17
2607000,44.80482545417754,.9214153877927814E-17
2608000,44.82201180839856,.8246893248801452E-17
2609000,44.83919816261957,.6890876906577697E-17
2610000,44.85638451684058,.5224758931015489E-17
2611000,44.87357087106159,.3340762714811696E-17
2612000,44.89075722528260,.1339668310787476E-17
2613000,44.90794357950361,-.6745048342706102E-18
2614000,44.92512993372463,-.2599842240034314E-17
2615000,44.94231628794564,-.4341633852233578E-17
2616000,44.95950264216665,-.5816975876084495E-17
2617000,44.97668899638766,-.6958653955617030E-17
2618000,44.99387535060867,-.7718128872520046E-17
2619000,45.01106170482969,-.8067496223598702E-17
2620000,45.02824805905070,-.8000347129401853E-17
2621000,45.04543441327171,-.7531514945409416E-17
2622000,45.06262076749272,-.6695750158497339E-17
2623000,45.07980712171373,-.5545419242478323E-17
2624000,45.09699347593474,-.4147370551480562E-17
2625000,45.11417983015576,-.2579149083441851E-17
2626000,45.13136618437677,-.9247703762041838E-18
2627000,45.14855253859778,.7297192868478801E-18
2628000,45.16573889281879,.2300664357274425E-17
2629000,45.18292524703980,.3710978370387629E-17
2630000,45.20011160126082,.4893872860509102E-17
2631000,45.21729795548183,.5795959131153560E-17
2632000,45.23448430970284,.6379582090889992E-17
2633000,45.25167066392385,.6624288499813594E-17
2634000,45.26885701814486,.6527378924596482E-17
2635000,45.28604337236587,.6103540956408451E-17
2636000,45.30322972658688,.5383608286130506E-17
2637000,45.32041608080790,.4412533667472918E-17
2638000,45.33760243502891,.3246701499500806E-17
2639000,45.35478878924992,.1950735947396257E-17
2640000,45.37197514347093,.5939818511931245E-18
2641000,45.38916149769194,-.7531526930853270E-18
2642000,45.40634785191295,-.2022801581396287E-17
2643000,45.42353420613397,-.3153011478513400E-17
2644000,45.44072056035498,-.4090713127983256E-17
2645000,45.45790691457599,-.4794153454264528E-17
2646000,45.47509326879700,-.5234680388867740E-17
2647000,45.49227962301801,-.5397808625175967E-17
2648000,45.50946597723902,-.5283533379960593E-17
2649000,45.52665233146003,-.4905898634645383E-17
2650000,45.54383868568105,-.4291864212014178E-17
2651000,45.56102503990206,-.3479550507957798E-17
2652000,45.57821139412307,-.2515969083241311E-17
2653000,45.59539774834408,-.1454370269702288E-17
2654000,45.61258410256509,-.3513544815884637E-18
2655000,45.62977045678610,.7360985237966192E-18
2656000,45.64695681100712,.1753528760134768E-17
2657000,45.66414316522813,.2651678231784269E-17
2658000,45.68132951944914,.3388826558766928E-17
2659000,45.69851587367015,.3932672014327906E-17
2660000,45.71570222789116,.4261676522046643E-17
2661000,45.73288858211217,.4365823018018120E-17
2662000,45.75007493633318,.4246765128748839E-17
2663000,45.76726129055420,.3917380676522399E-17
2664000,45.78444764477521,.3400770487940877E-17
2665000,45.80163399899622,.2728770869432165E-17
2666000,45.81882035321723,.1940070649656944E-17
2667000,45.83600670743824,.1078040865753681E-17
2668000,45.85319306165925,.1883962878455193E-18
2669000,45.87037941588027,-.6831873356647094E-18
2670000,45.88756577010128,-.1493378194848859E-17
2671000,45.90475212432229,-.2203301296104821E-17
2672000,45.92193847854330,-.2780358559058130E-17
2673000,45.93912483276431,-.3199673521258977E-17
2674000,45.95631118698532,-.3445099763285978E-17
2675000,45.97349754120634,-.3509756258414781E-17
2676000,45.99068389542735,-.3396078005649310E-17
2677000,46.00787024964836,-.3115395209664522E-17
2678000,46.02505660386937,-.2687077668405420E-17
2679000,46.04224295809038,-.2137301788163783E-17
2680000,46.05942931231139,-.1497514797493297E-17
2681000,46.07661566653241,-.8026835351686174E-18
2682000,46.09380202075342,-.8942314359928111E-19
2683000,46.11098837497443,.6058961308144170E-18
2684000,46.12817472919544,.1248968011411642E-17
2685000,46.14536108341645,.1809206072667200E-17
2686000,46.16254743763747,.2261158568637348E-17
2687000,46.17973379185848,.2585619093398213E-17
2688000,46.19692014607949,.2770387378491988E-17
2689000,46.21410650030050,.2810653655207802E-17
2690000,46.23129285452151,.2708999813314663E-17
2691000,46.24847920874252,.2475030052567683E-17
2692000,46.26566556296354,.2124661882659766E-17
2693000,46.28285191718455,.1679124312926472E-17
2694000,46.30003827140556,.1163723161342172E-17
2695000,46.31722462562657,.6064430458576241E-18
2696000,46.33441097984758,.3646143921553637E-19
2697000,46.35159733406859,-.5173479861877982E-18
2698000,46.36878368828961,-.1027847578102378E-17
2699000,46.38597004251062,-.1470934108312003E-17
2700000,46.40315639673163,-.1826643011747383E-17
2701000,46.42034275095264,-.2080009844633429E-17
2702000,46.43752910517365,-.2221654098773906E-17
2703000,46.45471545939467,-.2248065526811567E-17
2704000,46.47190181361568,-.2161588622225199E-17
2705000,46.48908816783669,-.1970116071617603E-17
2706000,46.50627452205770,-.1686516110407747E-17
2707000,46.52346087627871,-.1327831103141998E-17
2708000,46.54064723049972,-.9142947806286656E-18
2709000,46.55783358472074,-.4682229757036708E-18
2710000,46.57501993894175,-.1283713500881616E-19
2711000,46.59220629316276,.4289187711496739E-18
2712000,46.60939264738377,.8355090237794486E-18
2713000,46.62657900160478,.1187830262386054E-17
2714000,46.64376535582580,.1470081670901528E-17
2715000,46.66095171004681,.1670443184646553E-17
2716000,46.67813806426782,.1781534426085379E-17
2717000,46.69532441848883,.1800638827488885E-17
2718000,46.71251077270984,.1729689520678448E-17
2719000,46.72969712693085,.1575025457295891E-17
2720000,46.74688348115187,.1346937290729302E-17
2721000,46.76406983537288,.1059032286232807E-17
2722000,46.78125618959389,.7274554942759393E-18
2723000,46.79844254381490,.3700102930914915E-18
2724000,46.81562889803591,.5224960893746893E-20
2725000,46.83281525225692,-.3485869202379694E-18
2726000,46.85000160647794,-.6742256730512137E-18
2727000,46.86718796069895,-.9564212847564864E-18
2728000,46.88437431491996,-.1182528151455565E-17
2729000,46.90156066914097,-.1343068403135503E-17
2730000,46.91874702336198,-.1432101827147532E-17
2731000,46.93593337758300,-.1447409637351997E-17
2732000,46.95311973180401,-.1390488894183667E-17
2733000,46.97030608602502,-.1266363789335553E-17
2734000,46.98749244024603,-.1083228812407597E-17
2735000,47.00467879446704,-.8519466049967584E-18
2736000,47.02186514868805,-.5854297315617635E-18
2737000,47.03905150290907,-.2979403857477296E-18
2738000,47.05623785713008,-.4345023807013047E-20
2739000,47.07342421135109,.2806380151520159E-18
2740000,47.09061056557210,.5431606712565495E-18
2741000,47.10779691979311,.7709025038472875E-18
2742000,47.12498327401413,.9536328447912896E-18
2743000,47.14216962823514,.1083652997099913E-17
2744000,47.15935598245615,.1156100349417823E-17
2745000,47.17654233667716,.1169103601500729E-17
2746000,47.19372869089817,.1123785928201099E-17
2747000,47.21091504511918,.1024120467772293E-17
2748000,47.22810139934020,.8766496379463744E-18
2749000,47.24528775356121,.6900861255424682E-18
2750000,47.26247410778222,.4748186763280519E-18
2751000,47.27966046200323,.2423498042408949E-18
2752000,47.29684681622424,.4695086534813856E-20
2753000,47.31403317044525,-.2262252690601770E-18
2754000,47.33121952466627,-.4391724124002145E-18
2755000,47.34840587888728,-.6241241984315321E-18
2756000,47.36559223310829,-.7727350004772297E-18
2757000,47.38277858732930,-.8786995232392651E-18
2758000,47.39996494155031,-.9380054546458782E-18
2759000,47.41715129577133,-.9490656934648709E-18
2760000,47.43433764999234,-.9127270749912205E-18
2761000,47.45152400421335,-.8321586797571955E-18
2762000,47.46871035843436,-.7126286480610085E-18
2763000,47.48589671265537,-.5611836598031830E-18
2764000,47.50308306687638,-.3862496347558698E-18
2765000,47.52026942109740,-.1971755698263528E-18
2766000,47.53745577531841,-.3744621212813287E-20
2767000,47.55464212953942,.1843225152970020E-18
2768000,47.57182848376043,.3578471862043380E-18
2769000,47.58901483798144,.5086321072901806E-18
2770000,47.60620119220246,.6298398433429185E-18
2771000,47.62338754642347,.7162934162796411E-18
2772000,47.64057390064448,.7646863280226118E-18
2773000,47.65776025486549,.7736941057690865E-18
2774000,47.67494660908650,.7439845586273803E-18
2775000,47.69213296330751,.6781290180165462E-18
2776000,47.70931931752853,.5804216697924720E-18
2777000,47.72650567174954,.4566184411209193E-18
2778000,47.74369202597055,.3136105778298478E-18
2779000,47.76087838019156,.1590508742704474E-18
2780000,47.77806473441257,.9523804504202904E-21
2781000,47.79525108863358,-.1527197568816790E-18
2782000,47.81243744285459,-.2944428758162098E-18
2783000,47.82962379707561,-.4174985809006101E-18
2784000,47.84681015129662,-.5162846439132805E-18
2785000,47.86399650551763,-.5865628757006807E-18
2786000,47.88118285973864,-.6256323788631800E-18
2787000,47.89836921395965,-.6324215815807326E-18
2788000,47.91555556818066,-.6074966665357859E-18
2789000,47.93274192240168,-.5529882308458596E-18
2790000,47.94992827662269,-.4724420327947084E-18
2791000,47.96711463084370,-.3706033046969689E-18
2792000,47.98430098506471,-.2531471677632528E-18
2793000,48.00148733928572,-.1263700372055449E-18
2794000,48.01867369350673,.3141545435085060E-20
2795000,48.03586004772774,.1288475269831374E-18
2796000,48.05304640194876,.2445794620307670E-18
2797000,48.07023275616977,.3448382189573574E-18
2798000,48.08741911039078,.4250501465941004E-18
2799000,48.10460546461179,.4817700263800223E-18
2800000,48.12179181883280,.5128221047379610E-18
2801000,48.13897817305381,.5173738277260851E-18
2802000,48.15616452727483,.4959404089058829E-18
2803000,48.17335088149584,.4503218713976143E-18
2804000,48.19053723571685,.3834775408146441E-18
2805000,48.20772358993786,.2993459642178737E-18
2806000,48.22490994415887,.2026207499174125E-18
2807000,48.24209629837988,.9849475027837012E-19
2808000,48.25928265260089,-.7613737136628568E-20
2809000,48.27646900682191,-.1103385405543553E-18
2810000,48.29365536104292,-.2046329407082693E-18
2811000,48.31084171526393,-.2860136284237136E-18
2812000,48.32802806948494,-.3507696951185205E-18
2813000,48.34521442370595,-.3961271269899222E-18
2814000,48.36240077792696,-.4203617660461069E-18
2815000,48.37958713214798,-.4228564802672980E-18
2816000,48.39677348636899,-.4041012039839181E-18
2817000,48.41395984059000,-.3656374170773018E-18
2818000,48.43114619481101,-.3099513819198730E-18
2819000,48.44833254903202,-.2403229154209264E-18
2820000,48.46551890325303,-.1606385244950435E-18
2821000,48.48270525747405,-.7517928378102613E-19
2822000,48.49989161169506,.1160517988175146E-19
2823000,48.51707796591607,.9532484548321789E-19
2824000,48.53426432013708,.1718680640925670E-18
2825000,48.55145067435809,.2376001909486804E-18
2826000,48.56863702857911,.2895326527080435E-18
2827000,48.58582338280012,.3254547702639664E-18
2828000,48.60300973702113,.3440227476324984E-18
2829000,48.62019609124214,.3448025514938871E-18
2830000,48.63738244546315,.3282658211628492E-18
2831000,48.65456879968416,.2957403401106147E-18
2832000,48.67175515390518,.2493188474985031E-18
2833000,48.68894150812619,.1917319619547260E-18
2834000,48.70612786234720,.1261926362482613E-18
2835000,48.72331421656821,.5622078714392631E-19
2836000,48.74050057078922,-.1454250073170749E-19
2837000,48.75768692501023,-.8252153957291903E-19
2838000,48.77487327923125,-.1443839506168251E-18
2839000,48.79205963345226,-.1972012084253324E-18
2840000,48.80924598767327,-.2385842273945870E-18
2841000,48.82643234189428,-.2667878774487084E-18
2842000,48.84361869611529,-.2807800592632970E-18
2843000,48.86080505033631,-.2802728832666311E-18
2844000,48.87799140455732,-.2657154795831189E-18
2845000,48.89517775877833,-.2382499155317638E-18
2846000,48.91236411299934,-.1996335158268381E-18
2847000,48.92955046722035,-.1521324797064305E-18
2848000,48.94673682144136,-.9839299463366968E-19
2849000,48.96392317566238,-.4129700026502170E-19
2850000,48.98110952988339,.1618967883992117E-19
2851000,48.99829588410440,.7116895497372913E-19
2852000,49.01548223832541,.1209542209443098E-18
2853000,49.03266859254642,.1631992056238392E-18
2854000,49.04985494676744,.1960058895710077E-18
2855000,49.06704130098845,.2180066643474098E-18
2856000,49.08422765520946,.2284173611433595E-18
2857000,49.10141400943047,.2270593437611390E-18
2858000,49.11860036365148,.2143504747766940E-18
2859000,49.13578671787249,.1912663388153222E-18
2860000,49.15297307209351,.1592745649749544E-18
2861000,49.17015942631452,.1202463612406351E-18
2862000,49.18734578053553,.7635039876096660E-19
2863000,49.20453213475654,.2993491866704087E-19
2864000,49.22171848897755,-.1659564954980269E-19
2865000,49.23890484319856,-.6090318261641179E-19
2866000,49.25609119741958,-.1008313332522406E-18
2867000,49.27327755164059,-.1345083773736275E-18
2868000,49.29046390586160,-.1604326467391435E-18
2869000,49.30765026008261,-.1775367777820910E-18
2870000,49.32483661430362,-.1852281887695274E-18
2871000,49.34202296852464,-.1834044730873755E-18
2872000,49.35920932274565,-.1724436989439635E-18
2873000,49.37639567696666,-.1531708687834409E-18
2874000,49.39358203118767,-.1268029526452021E-18
2875000,49.41076838540868,-.9487591325416944E-19
2876000,49.42795473962969,-.5915794113400629E-19
2877000,49.44514109385071,-.2155368142328708E-19
2878000,49.46232744807172,.1599546054535849E-19
2879000,49.47951380229273,.5160980787409048E-19
2880000,49.49670015651374,.8356378702308313E-19
2881000,49.51388651073475,.1103677401671823E-18
2882000,49.53107286495577,.1308353944997620E-18
2883000,49.54825921917678,.1441340454973151E-18
2884000,49.56544557339779,.1498154703572941E-18
2885000,49.58263192761880,.1478266166291058E-18
2886000,49.59981828183981,.1385001556539238E-18
2887000,49.61700463606082,.1225259977280874E-18
2888000,49.63419099028184,.1009057865972062E-18
2889000,49.65137734450285,.7489318142253962E-19
2890000,49.66856369872386,.4592335917984294E-19
2891000,49.68575005294487,.1553560352052783E-19
2892000,49.70293640716588,-.1470692831263132E-19
2893000,49.72012276138689,-.4329615546928604E-19
2894000,49.73730911560791,-.6885282799747744E-19
2895000,49.75449546982892,-.9019155605453803E-19
2896000,49.77168182404993,-.1063741312472145E-18
2897000,49.78886817827094,-.1167488368264711E-18
2898000,49.80605453249195,-.1209742165631823E-18
2899000,49.82324088671297,-.1190265974063271E-18
2900000,49.84042724093398,-.1111914954736642E-18
2901000,49.85761359515499,-.9803983656670068E-19
2902000,49.87479994937600,-.8039065215144022E-19
2903000,49.89198630359701,-.5926253543168670E-19
2904000,49.90917265781802,-.3581663203913573E-19
2905000,49.92635901203904,-.1129427565097912E-19
2906000,49.94354536626005,.1304745122732453E-19
2907000,49.96073172048106,.3599895027252153E-19
2908000,49.97791807470207,.5645701605853091E-19
2909000,49.99510442892308,.7347661575226321E-19
2910000,50.01229078314410,.8631317843495744E-19
2911000,50.02947713736511,.9445357982574033E-19
2912000,50.04666349158612,.9763462851251349E-19
2913000,50.06384984580713,.9584852006870668E-19
2914000,50.08103620002814,.8933539153590175E-19
2915000,50.09822255424915,.7856374727835161E-19
2916000,50.11540890847017,.6420010729315478E-19
2917000,50.13259526269118,.4706972365703524E-19
2918000,50.14978161691219,.2811059798006797E-19
2919000,50.16696797113320,.8323296733053690E-20
2920000,50.18415432535421,-.1128080723721430E-19
2921000,50.20134067957522,-.2973024202189800E-19
2922000,50.21852703379624,-.4614060159635199E-19
2923000,50.23571338801725,-.5975593064395981E-19
2924000,50.25289974223826,-.6998244826437514E-19
2925000,50.27008609645927,-.7641316869206712E-19
2926000,50.28727245068028,-.7884247424321956E-19
2927000,50.30445880490129,-.7727022427724780E-19
2928000,50.32164515912230,-.7189551680785700E-19
2929000,50.33883151334332,-.6310072992009713E-19
2930000,50.35601786756433,-.5142693375045225E-19
2931000,50.37320422178534,-.3754215891221719E-19
2932000,50.39039057600635,-.2220431644703145E-19
2933000,50.40757693022736,-.6220774960537395E-20
2934000,50.42476328444837,.9593294795028203E-20
2935000,50.44194963866939,.2445570092051953E-19
2936000,50.45913599289040,.3765513768301094E-19
2937000,50.47632234711141,.4858442343167884E-19
2938000,50.49350870133242,.5676755978217974E-19
2939000,50.51069505555343,.6187945521956695E-19
2940000,50.52788140977444,.6375755536071633E-19
2941000,50.54506776399545,.6240504664218317E-19
2942000,50.56225411821647,.5798572835449367E-19
2943000,50.57944047243748,.5081105842203237E-19
2944000,50.59662682665849,.4132025133704656E-19
2945000,50.61381318087950,.3005462487027456E-19
2946000,50.63099953510051,.1762764150213891E-19
2947000,50.64818588932152,.4692260693489912E-20
2948000,50.66537224354254,-.8092696918581387E-20
2949000,50.68255859776355,-.2009547417340246E-19
2950000,50.69974495198456,-.3074197767122996E-19
2951000,50.71693130620557,-.3954260384499060E-19
2952000,50.73411766042658,-.4611407132392503E-19
2953000,50.75130401464759,-.5019532400739989E-19
2954000,50.76849036886860,-.5165689111789183E-19
2955000,50.78567672308962,-.5050343322256419E-19
2956000,50.80286307731063,-.4686954921033388E-19
2957000,50.82004943153164,-.4100925129174266E-19
2958000,50.83723578575265,-.3327981719390057E-19
2959000,50.85442213997366,-.2412098678728015E-19
2960000,50.87160849419467,-.1403067293401899E-19
2961000,50.88879484841569,-.3538494965534445E-20
2962000,50.90598120263670,.6821487094043362E-20
2963000,50.92316755685771,.1653746009727993E-19
2964000,50.94035391107872,.2514465859891888E-19
2965000,50.95754026529973,.3224710220814056E-19
2966000,50.97472661952075,.3753527906055339E-19
2967000,50.99191297374176,.4079901504152754E-19
2968000,51.00909932796277,.4193502946929545E-19
2969000,51.02628568218378,.4094895624781295E-19
2970000,51.04347203640479,.3795189071135879E-19
2971000,51.06065839062580,.3315179250194709E-19
2972000,51.07784474484682,.2684032075362524E-19
2973000,51.09503109906783,.1937588812515169E-19
2974000,51.11221745328884,.1116388539261911E-19
2975000,51.12940380750985,.2635141499254059E-20
2976000,51.14659016173086,-.5776258978625453E-20
2977000,51.16377651595187,-.1365467928376556E-19
2978000,51.18096287017289,-.2062308918021903E-19
2979000,51.19814922439390,-.2636072058424198E-19
2980000,51.21533557861491,-.3061741370083634E-19
2981000,51.23252193283592,-.3322403489891959E-19
2982000,51.24970828705693,-.3409856062204618E-19
2983000,51.26689464127795,-.3324764881287923E-19
2984000,51.28408099549896,-.3076374893637283E-19
2985000,51.30126734971997,-.2681802223390693E-19
2986000,51.31845370394098,-.2164954461620165E-19
2987000,51.33564005816199,-.1555143620574535E-19
2988000,51.35282641238300,-.8854696209406399E-20
2989000,51.37001276660402,-.1910613927660522E-20
2990000,51.38719912082503,.4927327136268367E-20
